date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:04:48	154675/154675	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:04:47%20GMT	https://web.archive.org/	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/index.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:48	27135/27135	U--MCZ	200	updated ('OK')	text/javascript	date:Mon,%2030%20Mar%202026%2018:45:14%20GMT	https://web-static.archive.org/_static/js/bundle-playback.js?v=2N_sDSC0	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/js/bundle-playbackffba.js	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:48	126763/126763	U--MCZ	200	updated ('OK')	text/javascript	date:Mon,%2030%20Mar%202026%2018:45:14%20GMT	https://web-static.archive.org/_static/js/wombat.js?v=txqj7nKC	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/js/wombat9b8c.js	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:50	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:04:47%20GMT	http://pixma-faq.periastron.com/1.html	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/pixma-faq.periastron.com/1.14.delayed	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:50	381452/381452	U--MCZ	200	updated ('OK')	text/javascript	date:Mon,%2030%20Mar%202026%2018:45:14%20GMT	https://web-static.archive.org/_static/js/ruffle/ruffle.js	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/js/ruffle/ruffle.js	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:50	45222/45222	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:04:49%20GMT	https://www.hugedomains.com/domain_profile.cfm?d=periastron.com	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/www.hugedomains.com/domain_profileb051.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:50	232/232	---M--	404	error ('NOT%20FOUND')	text/html	date:Wed,%2015%20Apr%202026%2006:04:49%20GMT	https://web-static.archive.org/_static/	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/index.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:49%20GMT	https://web.archive.org/web/20080105035258im_/http://pixma-faq.periastron.com/wowbb_logo.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/pixma-faq.periastron.com/wowbb_logo.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:51	10252/10252	U-----	200	untouched ('OK')	text/css	date:Wed,%2025%20Mar%202026%2021:12:33%20GMT	https://web-static.archive.org/_static/css/banner-styles.css?v=1utQkbB3	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/css/banner-styles074f.css	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:50%20GMT	https://web.archive.org/web/20080105035258im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:51	5649/5649	U--MCZ	200	updated ('OK')	text/css	date:Mon,%2030%20Mar%202026%2018:45:14%20GMT	https://web-static.archive.org/_static/css/iconochive.css?v=3PDvdIFv	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web-static.archive.org/_static/css/iconochive29a7.css	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:50%20GMT	https://web.archive.org/web/20080105035258/http://www.stevesforums.com/	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.stevesforums.com/index.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:50%20GMT	https://web.archive.org/web/20080105035258im_/http://pixma-faq.periastron.com/pixma-faq.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/pixma-faq.periastron.com/pixma-faq.1b.delayed	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:51%20GMT	https://web.archive.org/web/20080105035258/http://www.steves-digicams.com/	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.steves-digicams.com/index.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:52	13038/13038	U-----	200	untouched ('')	image/gif	date:Wed,%2015%20Apr%202026%2005:52:46%20GMT	https://web.archive.org/web/20070102205418im_/http://pixma-faq.periastron.com/wowbb_logo.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20070102205418im_/http_/pixma-faq.periastron.com/wowbb_logo.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:04:51%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/left.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/left.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:52	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:51%20GMT	https://web.archive.org/web/20080105035258im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/pixma-faq.periastron.com/right.1d.delayed	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:52	18193/18193	U-----	200	untouched ('')	image/jpeg	date:Wed,%2015%20Apr%202026%2005:53:01%20GMT	https://web.archive.org/web/20070102205405im_/http://pixma-faq.periastron.com/pixma-faq.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20070102205405im_/http_/pixma-faq.periastron.com/pixma-faq.jpg	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:04:52%20GMT	https://web.archive.org/web/20130214080955im_/http://pixma-faq.periastron.com/right.gif	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20130214080955im_/http_/pixma-faq.periastron.com/right.gif	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:53%20GMT	https://web.archive.org/web/20080105035258im_/http://pixma-faq.periastron.com/curve.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258im_/http_/pixma-faq.periastron.com/curve.jpg	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:54	5708/5708	U-----	200	untouched ('')	image/jpeg	date:Wed,%2015%20Apr%202026%2005:53:05%20GMT	https://web.archive.org/web/20070102205357im_/http://pixma-faq.periastron.com/curve.jpg	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20070102205357im_/http_/pixma-faq.periastron.com/curve.jpg	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:53%20GMT	https://web.archive.org/web/20080105035258/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP3000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.expansys.com/product5bf9.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Apr%202026%2006:04:54%20GMT	https://web.archive.org/web/20080106233005/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP3000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106233005/http_/www.expansys.com/product5bf9.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:56	7562/7562	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:04:55%20GMT	https://web.archive.org/web/20080106233005/http://www.expansys.com/error.aspx?exit=15&data=product.asp-CAN_PIXMA_IP3000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106233005/http_/www.expansys.com/errorf533.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:55%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102153	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Product.23af9b.delayed	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:57	203/203	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:04:56%20GMT	https://web.archive.org/web/20071224045148/http://www.newegg.com/Product/Product.asp?Item=N82E16828102153	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071224045148/http_/www.newegg.com/Product/Productaf9b.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:59	155646/155646	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:04:58%20GMT	https://web.archive.org/web/20071224045148/http://www.newegg.com/Product/ProductList.aspx?Submit=Suggested&Description=28-102	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071224045148/http_/www.newegg.com/Product/ProductListda07.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:04:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:04:58%20GMT	https://web.archive.org/web/20080105035258/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP4000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.expansys.com/product66a5.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Apr%202026%2006:04:59%20GMT	https://web.archive.org/web/20080106232630/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP4000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106232630/http_/www.expansys.com/product66a5.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:00	7557/7557	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:04:59%20GMT	https://web.archive.org/web/20080106232630/http://www.expansys.com/error.aspx?exit=15&data=product.asp-CAN_PIXMA_IP4000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106232630/http_/www.expansys.com/error93aa.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:00%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102154	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Product8637.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:01	203/203	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:05:00%20GMT	https://web.archive.org/web/20071105234640/http://www.newegg.com/Product/Product.asp?Item=N82E16828102154	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234640/http_/www.newegg.com/Product/Product8637.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:03	111658/111658	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:05:02%20GMT	https://web.archive.org/web/20071105234640/http://www.newegg.com/Product/ProductList.aspx?Submit=Suggested&Description=28-102	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234640/http_/www.newegg.com/Product/ProductListda07.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:02%20GMT	https://web.archive.org/web/20080105035258/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP4000R	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.expansys.com/productb81b.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Apr%202026%2006:05:03%20GMT	https://web.archive.org/web/20080106232635/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP4000R	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106232635/http_/www.expansys.com/productb81b.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:05	7558/7558	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:05:04%20GMT	https://web.archive.org/web/20080106232635/http://www.expansys.com/error.aspx?exit=15&data=product.asp-CAN_PIXMA_IP4000R	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106232635/http_/www.expansys.com/error0b09.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:04%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102155	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Productf8f2.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:06	203/203	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:05:05%20GMT	https://web.archive.org/web/20071105234640/http://www.newegg.com/Product/Product.asp?Item=N82E16828102155	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234640/http_/www.newegg.com/Product/Productf8f2.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:05%20GMT	https://web.archive.org/web/20080105035258/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP5000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.expansys.com/productc1ba.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Apr%202026%2006:05:06%20GMT	https://web.archive.org/web/20080106233014/http://www.expansys.com/product.asp?code=CAN_PIXMA_IP5000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106233014/http_/www.expansys.com/productc1ba.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:08	7558/7558	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202026%2006:05:07%20GMT	https://web.archive.org/web/20080106233014/http://www.expansys.com/error.aspx?exit=15&data=product.asp-CAN_PIXMA_IP5000	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080106233014/http_/www.expansys.com/error84e1.html	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:07%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102156	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Producte37a.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:09	203/203	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:05:08%20GMT	https://web.archive.org/web/20071105234645/http://www.newegg.com/Product/Product.asp?Item=N82E16828102156	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234645/http_/www.newegg.com/Product/Producte37a.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:09%20GMT	https://web.archive.org/web/20071105234645/http://www.newegg.com/Product/ProductList.aspx?Submit=Suggested&Description=28-102	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234645/http_/www.newegg.com/Product/ProductListda07.aspx	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:09%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102160	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Product737e.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:12	203/203	---M--	302	error ('Found')	text/html	date:Wed,%2015%20Apr%202026%2006:05:11%20GMT	https://web.archive.org/web/20071105234650/http://www.newegg.com/Product/Product.asp?Item=N82E16828102160	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234650/http_/www.newegg.com/Product/Product737e.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:11%20GMT	https://web.archive.org/web/20071105234650/http://www.newegg.com/Product/ProductList.aspx?Submit=Suggested&Description=28-102	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20071105234650/http_/www.newegg.com/Product/ProductListda07.aspx	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
02:05:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2015%20Apr%202026%2006:05:12%20GMT	https://web.archive.org/web/20080105035258/http://www.newegg.com/Product/Product.asp?Item=N82E16828102163	C:/Users/captmicr0/Desktop/pixma-faq/pixma-aq.periastron.com/web.archive.org/web/20080105035258/http_/www.newegg.com/Product/Product1a0b.asp	(from https://web.archive.org/web/20080105035258/http://pixma-faq.periastron.com/1.html)
